timestamp,ghi,dni,dhi,air_temperature,wind_speed
2018-01-01 06:00:00+00:00,0.0,1.0633333333333332,0.0,-10.475,1.4816666666666667
2018-01-01 07:00:00+00:00,0.0,0.6483333333333333,0.056666666666666664,-10.94,1.4016666666666666
2018-01-01 08:00:00+00:00,0.0,0.43,0.0,-11.373333333333333,1.7283333333333333
2018-01-01 09:00:00+00:00,0.0,0.5733333333333334,0.0,-11.198333333333332,1.135
2018-01-01 10:00:00+00:00,0.0,0.78,0.0,-11.003333333333334,0.9816666666666667
2018-01-01 11:00:00+00:00,0.0,0.6033333333333334,0.0,-10.764999999999999,1.8966666666666667
2018-01-01 12:00:00+00:00,0.0,0.8333333333333334,0.0016666666666666668,-10.606666666666666,1.1700000000000002
2018-01-01 13:00:00+00:00,0.0,1.1099999999999999,0.0,-10.406666666666666,1.0816666666666668
2018-01-01 14:00:00+00:00,10.643333333333334,0.8716666666666667,10.815,-10.393333333333334,0.5633333333333332
2018-01-01 15:00:00+00:00,51.15,0.875,49.84666666666667,-9.92,0.7083333333333334
2018-01-01 16:00:00+00:00,82.34666666666666,0.9766666666666667,79.82833333333333,-9.661666666666667,1.0416666666666667
2018-01-01 17:00:00+00:00,160.67833333333334,1.2266666666666666,156.915,-9.053333333333335,0.8333333333333334
2018-01-01 18:00:00+00:00,184.13,2.3699999999999997,181.26166666666668,-8.573333333333332,1.03
2018-01-01 19:00:00+00:00,339.2,250.34166666666667,234.23166666666665,-7.043333333333334,1.2266666666666666
2018-01-01 20:00:00+00:00,253.75166666666667,350.8666666666667,131.975,-5.833333333333333,1.425
2018-01-01 21:00:00+00:00,324.4216666666667,784.94,127.70833333333333,-3.868333333333333,1.6700000000000002
2018-01-01 22:00:00+00:00,132.43166666666667,350.495,80.17166666666667,-3.5233333333333334,2.2550000000000003
2018-01-01 23:00:00+00:00,28.990000000000002,27.666666666666668,26.778333333333332,-5.456666666666666,3.938333333333333
2018-01-02 00:00:00+00:00,0.0,0.8550000000000001,0.49166666666666664,-7.593333333333334,2.3266666666666667
2018-01-02 01:00:00+00:00,0.0,0.995,0.3483333333333334,-7.943333333333333,0.7633333333333333
2018-01-02 02:00:00+00:00,0.0,0.9633333333333334,0.255,-7.856666666666667,1.3316666666666668
2018-01-02 03:00:00+00:00,0.0,0.9833333333333333,0.27666666666666667,-8.05,1.285
2018-01-02 04:00:00+00:00,0.0,1.0216666666666667,0.23333333333333334,-8.296666666666667,0.8466666666666666
2018-01-02 05:00:00+00:00,0.0,0.8833333333333333,0.125,-7.7716666666666665,1.1383333333333332
2018-01-02 06:00:00+00:00,0.0,0.7916666666666666,0.28833333333333333,-8.665,2.558333333333333
2018-01-02 07:00:00+00:00,0.0,0.8366666666666667,0.06666666666666667,-8.604999999999999,0.9566666666666667
2018-01-02 08:00:00+00:00,0.0,1.01,0.35,-8.798333333333334,0.73
2018-01-02 09:00:00+00:00,0.0,0.8383333333333334,0.225,-6.4766666666666675,2.2616666666666663
2018-01-02 10:00:00+00:00,0.0,0.7483333333333333,0.3266666666666667,-4.29,2.625
2018-01-02 11:00:00+00:00,0.0,0.6733333333333333,0.26999999999999996,-4.286666666666666,2.2666666666666666
2018-01-02 12:00:00+00:00,0.0,0.685,0.4,-5.025,1.6233333333333335
2018-01-02 13:00:00+00:00,0.0,0.6633333333333334,0.365,-4.71,3.5966666666666667
2018-01-02 14:00:00+00:00,15.241666666666667,221.61333333333332,9.556666666666667,-4.52,2.3633333333333337
2018-01-02 15:00:00+00:00,113.52166666666668,746.6550000000001,32.06666666666667,-3.475,3.0900000000000003
2018-01-02 16:00:00+00:00,254.54833333333332,925.0766666666666,43.78333333333333,-1.9266666666666665,3.5816666666666666
2018-01-02 17:00:00+00:00,392.57166666666666,991.2099999999999,50.098333333333336,-0.495,3.896666666666667
2018-01-02 18:00:00+00:00,468.30833333333334,1018.7616666666667,52.394999999999996,1.3933333333333333,2.4016666666666664
2018-01-02 19:00:00+00:00,468.625,1014.4283333333333,53.29833333333333,3.1666666666666665,1.65
2018-01-02 20:00:00+00:00,399.9616666666667,987.25,51.35333333333333,4.463333333333334,1.825
2018-01-02 21:00:00+00:00,278.575,921.2933333333333,46.46666666666667,5.2283333333333335,2.4583333333333335
2018-01-02 22:00:00+00:00,147.28166666666667,762.1716666666667,36.480000000000004,5.5233333333333325,2.6733333333333333
2018-01-02 23:00:00+00:00,29.06833333333333,207.62666666666667,14.475,4.566666666666666,1.0716666666666665
2018-01-03 00:00:00+00:00,0.08833333333333335,0.44500000000000006,0.6916666666666667,3.1599999999999997,1.268421052631579
2018-01-03 01:00:00+00:00,0.0,0.49833333333333335,0.415,2.5766666666666667,2.2066666666666666
2018-01-03 02:00:00+00:00,0.0,0.53,0.44166666666666665,1.395,3.0316666666666667
2018-01-03 03:00:00+00:00,0.0,0.41333333333333333,0.3,2.1666666666666665,1.8533333333333333
2018-01-03 04:00:00+00:00,0.0,0.39333333333333337,0.305,1.9433333333333331,2.52
2018-01-03 05:00:00+00:00,0.0,0.4716666666666667,0.30333333333333334,2.1666666666666665,1.7816666666666667
2018-01-03 06:00:00+00:00,0.0,0.46166666666666667,0.42,1.175,3.5
2018-01-03 07:00:00+00:00,0.0,0.28833333333333333,0.2816666666666666,1.2566666666666668,2.4699999999999998
2018-01-03 08:00:00+00:00,0.0,0.43666666666666665,0.4666666666666667,1.2266666666666666,3.4733333333333336
2018-01-03 09:00:00+00:00,0.0,0.4033333333333334,0.295,1.4916666666666667,3.183333333333333
