timestamp,ghi,dni,dhi,air_temperature,wind_speed
2020-12-17 10:00:00+00:00,0.0,0.4,-0.10666666666666667,-2.0266666666666664,4.151666666666666
2020-12-17 11:00:00+00:00,0.0,0.4,-0.08,-2.101666666666667,4.005
2020-12-17 12:00:00+00:00,0.0,0.4,0.030000000000000002,-2.165,2.8866666666666663
2020-12-17 13:00:00+00:00,5.375,0.4783333333333334,6.468333333333334,-2.27,3.6616666666666666
2020-12-17 14:00:00+00:00,35.843333333333334,0.4,38.211666666666666,-2.243333333333333,4.006666666666667
2020-12-17 15:00:00+00:00,87.69166666666666,0.4,92.30833333333334,-1.9983333333333335,4.0
2020-12-17 16:00:00+00:00,182.30333333333334,0.9049999999999999,190.49166666666667,-1.47,4.196666666666667
2020-12-17 17:00:00+00:00,371.5618181818182,304.33389830508474,241.54833333333332,-0.31666666666666665,3.796666666666667
2020-12-17 18:00:00+00:00,413.2813559322034,480.54482758620685,214.54,0.5016666666666667,3.8366666666666664
2020-12-17 19:00:00+00:00,309.23499999999996,340.3864406779661,188.98833333333332,0.6833333333333333,4.215
2020-12-17 20:00:00+00:00,211.88214285714284,391.55,112.045,1.0166666666666666,3.545
2020-12-17 21:00:00+00:00,96.66000000000001,311.30333333333334,59.25333333333333,0.935,3.9383333333333335
2020-12-17 22:00:00+00:00,9.316666666666666,55.94166666666667,9.004999999999999,0.07833333333333334,2.7383333333333337
2020-12-17 23:00:00+00:00,0.0,0.2916666666666667,-0.4,-0.8783333333333334,2.371666666666667
2020-12-18 00:00:00+00:00,0.0,0.24666666666666667,-0.26333333333333336,-1.2583333333333333,1.1074074074074074
2020-12-18 01:00:00+00:00,0.0,0.27166666666666667,-0.31666666666666665,-1.7483333333333335,2.3
2020-12-18 02:00:00+00:00,0.0,0.4,-0.3983333333333334,-2.4099999999999997,2.5566666666666666
2020-12-18 03:00:00+00:00,0.0,0.4,-0.3983333333333334,-2.7066666666666666,2.4883333333333337
2020-12-18 04:00:00+00:00,0.0,0.30333333333333334,-0.28500000000000003,-3.26,1.885
2020-12-18 05:00:00+00:00,0.0,0.31166666666666665,-0.31166666666666665,-3.768333333333333,1.9016666666666666
2020-12-18 06:00:00+00:00,0.0,0.3016666666666667,-0.26666666666666666,-4.178333333333333,2.24
2020-12-18 07:00:00+00:00,0.0,0.24000000000000002,-0.19,-4.131666666666667,2.006666666666667
2020-12-18 08:00:00+00:00,0.0,0.030000000000000002,-0.23,-4.85,2.6300000000000003
2020-12-18 09:00:00+00:00,0.0,0.31,0.11333333333333334,-5.1899999999999995,3.2666666666666666
2020-12-18 10:00:00+00:00,0.0,0.09833333333333334,-0.18000000000000002,-4.819999999999999,3.5483333333333333
2020-12-18 11:00:00+00:00,0.0,0.05500000000000001,-0.25,-4.85,3.81
2020-12-18 12:00:00+00:00,0.0,0.060000000000000005,0.545,-4.95,3.8216666666666663
2020-12-18 13:00:00+00:00,0.0,12.253333333333334,23.470000000000002,-4.61,3.746666666666667
2020-12-18 14:00:00+00:00,0.0,182.48833333333332,93.18333333333334,-3.143333333333333,4.863333333333333
2020-12-18 15:00:00+00:00,0.0,225.61499999999998,184.785,-1.2016666666666667,7.111666666666666
2020-12-18 16:00:00+00:00,325.5576271186441,258.385,217.86833333333334,0.025,7.608333333333333
2020-12-18 17:00:00+00:00,392.915,408.81166666666667,220.42000000000002,1.2766666666666666,8.110000000000001
2020-12-18 18:00:00+00:00,251.72166666666666,47.57,238.23666666666668,1.7533333333333334,8.23
2020-12-18 19:00:00+00:00,221.56166666666667,41.82166666666667,212.30833333333334,2.02,8.413333333333334
2020-12-18 20:00:00+00:00,138.64,9.223333333333333,141.72666666666666,2.05,7.9
2020-12-18 21:00:00+00:00,56.669999999999995,0.5833333333333334,59.515,1.9033333333333333,7.116666666666666
2020-12-18 22:00:00+00:00,5.444999999999999,0.225,6.63,1.2983333333333333,6.6883333333333335
2020-12-18 23:00:00+00:00,0.0,0.0,-0.39166666666666666,0.8133333333333332,6.3933333333333335
2020-12-19 00:00:00+00:00,0.0,0.0,-0.4,0.9933333333333334,8.37
2020-12-19 01:00:00+00:00,0.0,0.0,-0.3983333333333334,1.1016666666666668,9.358333333333333
