timestamp,ghi,dni,dhi
2018-01-01 06:00:00+00:00,0.0,0.625,0.26166666666666666
2018-01-01 07:00:00+00:00,0.0,1.6050000000000002,0.185
2018-01-01 08:00:00+00:00,0.0,1.9166666666666667,0.125
2018-01-01 09:00:00+00:00,0.0,1.7266666666666668,0.13833333333333334
2018-01-01 10:00:00+00:00,0.0,0.03833333333333333,0.085
2018-01-01 11:00:00+00:00,0.0,1.0683333333333336,0.15
2018-01-01 12:00:00+00:00,0.0,1.7033333333333334,0.2
2018-01-01 13:00:00+00:00,0.0,1.2650000000000001,0.04
2018-01-01 14:00:00+00:00,0.0,0.7933333333333333,1.1183333333333332
2018-01-01 15:00:00+00:00,29.853333333333335,69.50166666666665,25.266666666666666
2018-01-01 16:00:00+00:00,190.66,517.94,73.03333333333333
2018-01-01 17:00:00+00:00,303.8566666666667,699.0233333333333,89.73833333333333
2018-01-01 18:00:00+00:00,389.22166666666664,868.9166666666666,61.086666666666666
2018-01-01 19:00:00+00:00,418.255,844.6800000000001,73.53
2018-01-01 20:00:00+00:00,404.12333333333333,869.06,60.019999999999996
2018-01-01 21:00:00+00:00,328.625,828.7516666666667,54.681666666666665
2018-01-01 22:00:00+00:00,179.37833333333336,553.4699999999999,62.065000000000005
2018-01-01 23:00:00+00:00,40.85333333333333,242.11166666666668,24.726666666666667
2018-01-02 00:00:00+00:00,0.0,0.2733333333333333,2.2016666666666667
2018-01-02 01:00:00+00:00,0.0,0.39666666666666667,0.39
2018-01-02 02:00:00+00:00,0.0,0.6833333333333333,0.39666666666666667
2018-01-02 03:00:00+00:00,0.0,1.3850000000000002,0.3716666666666667
2018-01-02 04:00:00+00:00,0.0,1.1266666666666665,0.25
2018-01-02 05:00:00+00:00,0.0,0.63,0.2783333333333333
2018-01-02 06:00:00+00:00,0.0,1.3133333333333332,0.305
2018-01-02 07:00:00+00:00,0.0,0.5916666666666667,0.3
2018-01-02 08:00:00+00:00,0.0,1.0533333333333335,0.29333333333333333
2018-01-02 09:00:00+00:00,0.0,0.08166666666666668,0.3433333333333334
2018-01-02 10:00:00+00:00,0.0,0.5166666666666667,0.34
2018-01-02 11:00:00+00:00,0.0,0.7516666666666667,0.31
2018-01-02 12:00:00+00:00,0.0,0.6,0.2966666666666667
2018-01-02 13:00:00+00:00,0.0,0.39,0.2816666666666666
2018-01-02 14:00:00+00:00,0.0,0.75,1.525
2018-01-02 15:00:00+00:00,52.45,268.09166666666664,24.83833333333333
2018-01-02 16:00:00+00:00,195.56666666666666,676.37,50.41833333333333
2018-01-02 17:00:00+00:00,304.4266666666666,801.15,63.086666666666666
2018-01-02 18:00:00+00:00,393.4533333333333,867.3383333333334,67.49333333333333
2018-01-02 19:00:00+00:00,429.615,898.045,68.215
2018-01-02 20:00:00+00:00,415.4683333333333,892.2316666666667,64.49666666666667
2018-01-02 21:00:00+00:00,334.03333333333336,831.8483333333334,60.23833333333334
2018-01-02 22:00:00+00:00,196.00333333333336,735.9566666666667,48.87833333333333
2018-01-02 23:00:00+00:00,65.01,390.72166666666664,26.673333333333336
2018-01-03 00:00:00+00:00,0.0,-0.3566666666666667,1.6866666666666668
2018-01-03 01:00:00+00:00,0.0,1.1883333333333332,0.39
2018-01-03 02:00:00+00:00,0.0,0.7083333333333334,0.2916666666666667
2018-01-03 03:00:00+00:00,0.0,1.1683333333333334,0.15333333333333335
2018-01-03 04:00:00+00:00,0.0,1.3716666666666666,0.17833333333333332
2018-01-03 05:00:00+00:00,0.0,0.35333333333333333,0.305
2018-01-03 06:00:00+00:00,0.0,0.16,0.29
2018-01-03 07:00:00+00:00,0.0,0.13833333333333334,0.3716666666666667
2018-01-03 08:00:00+00:00,0.0,0.8300000000000001,0.3716666666666667
2018-01-03 09:00:00+00:00,0.0,0.7283333333333334,0.26333333333333336
2018-01-03 10:00:00+00:00,0.0,0.23833333333333334,0.2866666666666667
2018-01-03 11:00:00+00:00,0.0,0.7366666666666667,0.30333333333333334
2018-01-03 12:00:00+00:00,0.0,1.1566666666666667,0.25166666666666665
2018-01-03 13:00:00+00:00,0.0,0.87,0.18833333333333335
2018-01-03 14:00:00+00:00,0.0,1.1583333333333334,1.2866666666666666
2018-01-03 15:00:00+00:00,58.468333333333334,151.34666666666666,41.635
2018-01-03 16:00:00+00:00,156.51333333333332,193.51333333333332,112.34166666666667
2018-01-03 17:00:00+00:00,205.59833333333333,228.46166666666667,133.485
2018-01-03 18:00:00+00:00,310.43666666666667,506.475,116.01166666666667
2018-01-03 19:00:00+00:00,428.5183333333333,785.385,107.83
2018-01-03 20:00:00+00:00,334.65999999999997,538.815,116.83500000000001
2018-01-03 21:00:00+00:00,290.05,500.77833333333336,120.54333333333334
2018-01-03 22:00:00+00:00,160.37666666666667,428.27000000000004,69.13166666666666
2018-01-03 23:00:00+00:00,62.156666666666666,138.60166666666666,48.745
2018-01-04 00:00:00+00:00,0.0,0.225,3.3
2018-01-04 01:00:00+00:00,0.0,1.035,0.37000000000000005
2018-01-04 02:00:00+00:00,0.0,1.0316666666666667,0.2983333333333334
2018-01-04 03:00:00+00:00,0.0,0.7516666666666667,0.36333333333333334
2018-01-04 04:00:00+00:00,0.0,1.6366666666666667,0.21833333333333332
2018-01-04 05:00:00+00:00,0.0,0.9600000000000001,0.23
2018-01-04 06:00:00+00:00,0.0,0.8316666666666667,0.18666666666666668
2018-01-04 07:00:00+00:00,0.0,1.9166666666666667,0.185
2018-01-04 08:00:00+00:00,0.0,0.6050000000000001,0.23833333333333334
