,Train RMSE,Validation RMSE
219,88.5782575166138,95.35395838323537
220,89.85871480667807,96.168634693358
221,88.6814941762635,95.88513559759268
222,88.50770365635981,95.4611300698033
223,88.6184032029444,95.15069324998774
224,88.23884434572847,95.53104018274622
225,88.17475634389842,95.83946872332129
226,87.92750842860266,95.31511684046582
227,88.01231708251849,95.46934419520481
228,87.98201843175408,95.51707685201664
229,89.96677046260375,97.87849856244469
230,88.39634368028756,95.32734897746369
231,88.36244465661122,95.8669867136373
232,88.00958969908618,95.84727608531288
233,88.78571069515,97.32356025395616
234,87.72724854218943,95.78892172767463
235,89.15507901694265,96.6807059108857
236,88.06829351130371,95.0679135087648
237,88.27912334068272,95.0374191955202
238,87.82737851247643,96.38869274845612
239,87.87849776430136,95.6069382280308
240,88.2020211947863,95.87779659161717
241,90.23362435746688,99.27099398652467
242,88.2320420499504,97.03110426318236
243,88.06200473760966,97.13164216587323
244,89.03951099516354,97.4526946270934
245,87.43010110805255,95.62934493078114
246,87.61557720325867,95.85751690155664
247,87.46595030501629,95.58996116620857
248,87.36261676018646,96.22990413186788
249,87.34587711941123,95.95175098017356
