,Train RMSE,Validation RMSE
0,183.84730369988486,138.99067461760035
1,173.70299607622383,138.59186660404674
2,166.39189386779415,136.2207168541897
3,162.52983597015776,137.17668218112982
4,160.99277442561026,135.33355603596436
5,158.95191476828194,135.8948567898405
6,162.13860444357144,134.48448367092925
7,158.82669238758785,134.3086467567661
8,157.3841137842294,133.0926634836859
9,156.30980184403705,136.8948279901902
10,155.11327070483017,132.9317685293539
11,154.04102903521758,133.5296148180308
12,153.1837867662687,132.07673331377404
13,154.27678193987637,132.09604731722402
14,153.34922056839622,131.80174763586544
15,151.69603267927303,130.87855321351444
16,152.9795270408672,130.41362282427258
17,151.99773872878032,132.1891016885043
18,152.04794889380798,128.78025680349492
19,150.88207846227354,129.29692828609257
20,151.71777409223017,131.0272834086323
21,155.4111130855752,134.70268626149286
22,150.0328087454716,128.7068274763965
23,149.60594845224327,128.71206801902164
24,149.35749369980516,128.64076195293435
25,152.72679945212863,127.93784438271976
26,149.20304023616504,129.06175728854774
27,149.16247066082394,127.78025910760758
28,149.74019446679227,130.01456756441624
29,148.752154324431,127.30504588200996
30,148.80325862794484,129.05000089021775
31,153.46545836522196,130.91516195869266
32,148.69246011389006,127.88420460216254
33,149.73185971707358,130.9270010864204
34,148.23953893203407,127.53628000812505
35,148.02682939908996,128.59105205242722
36,147.58373834664266,126.6343818191565
37,147.57540813478312,126.01535154721586
38,147.85003975052265,126.4755331213443
39,148.08468424336098,126.3821329868307
40,147.51410564074027,127.04038515317677
41,149.43961456320972,130.64101496966668
42,147.38509323504127,126.5253262121298
43,147.22163586531195,126.85340598546993
44,147.22459939657875,126.56179931657486
45,147.30061893856737,127.94274397267465
46,147.3586588009334,126.2153867916961
47,146.85471311437936,126.06909971320403
48,147.23341031983554,126.41355588631802
49,146.84726460579648,126.40018990071414
50,147.56015063289377,127.78060198739415
51,146.92649811103738,126.26555296508118
52,146.21626573626162,125.67521733029339
53,146.2639800858391,127.14328353688171
54,146.13356422082504,126.71104828215678
55,146.85370259753867,125.9530875365315
56,146.43307121547085,126.97912636535254
57,146.22698501225244,127.27566693629365
58,146.91036201960713,128.79363235776205
59,146.09653708727095,126.64382661537078
60,146.6239216211912,127.9549574064887
61,147.97912564642525,127.12822238376312
62,146.41285407426844,125.75261575994863
63,145.87217041709872,126.0476291703679
64,146.03793597860968,126.84087186852821
65,145.91498421872257,126.18994506302437
66,145.97245275778582,127.07496675225535
67,145.80438334754328,125.76541476872907
68,146.05631937522105,126.79323321329012
69,145.81844875311177,126.04114742327992
70,123.35940234292576,98.44002941076612
71,122.27272786217945,96.9872060466805
72,121.54158819496826,97.77297468231609
73,121.43496381726509,96.26238315056253
74,122.00440582213503,98.9117362819333
75,122.33736512797527,97.93643729263242
76,121.72756485549212,97.16445576954986
77,121.70012002915018,95.92470190422145
78,121.35014744211105,96.98450266318537
79,121.00856883106691,96.35881140578448
80,121.33635908637903,95.8979907319491
81,121.03256698053696,97.40765546477154
82,121.29243557518213,97.82331798564044
83,121.09065493394094,96.34123107885512
84,124.12719591763329,97.69863891401975
85,121.76738273254034,100.63367022539724
86,121.38358842010393,97.26667319217981
87,121.49335805486291,99.27812949782255
88,121.16073205070298,97.98063029443773
89,121.5478997707511,97.17106479771718
90,121.29534040760913,98.52778403701059
91,123.17586179924726,104.22127266565474
92,120.49952280999445,96.49027048921806
93,120.96505960900087,99.68387597091855
94,120.15304892907375,97.72567497015288
95,120.90110115279802,97.40653198958348
96,120.94470801137776,99.31903712696727
97,120.58923576957932,98.99688514596073
98,120.9300002532894,98.2131974067903
99,120.39439679748223,97.51835721786043
100,120.77012507922109,95.41938722750376
101,120.41055894775818,97.31017230392511
102,119.83315536259538,98.0513266703455
103,120.22789823907641,97.74376805724145
104,120.42951463514484,97.79539654771425
105,121.28818517909058,97.96955705408146
106,119.73753484897381,97.69761951243758
107,120.55257106307022,96.77252309626982
108,120.05872326965299,99.49282121842687
109,121.02121648796478,101.33003114895325
110,120.24301829582936,96.21220694150253
111,120.19607258969027,97.78696133301187
112,120.44588001532063,98.31207968598098
113,120.37961751707286,96.70526772934173
114,120.5549476658124,99.28121372786717
115,119.57224150371106,96.51179606999465
116,119.87147903021804,99.70192804043623
117,119.67845201435225,97.33707126605353
118,119.25305284883336,97.1824023039744
119,119.3565018721199,98.85360726733994
120,119.60494737419037,98.90256998737873
121,119.87425618167191,98.39248630253871
122,120.41465291721094,101.53467550381596
123,120.16037814109757,100.3126502307245
124,119.14689650185439,97.17908956210478
125,119.3893119731797,96.34069657561753
126,119.3646821683304,98.0591885301155
127,119.36117475017289,97.03237075616465
128,120.22171797428392,102.61004579666397
129,119.06071231915523,98.43313770654807
130,119.69511871706929,98.1804884668307
131,119.08997077587405,97.37489933585069
132,118.82993841201522,97.63844088081808
133,119.3237885581502,98.57850095357381
134,119.92658023989198,99.56853743862037
135,119.119593604964,97.1023028735849
136,118.98543399236975,97.02913614342656
137,120.72575315426674,95.84990768456717
138,118.79782768592374,96.22336776107642
139,122.16021328168594,99.49550112977715
140,118.60689242834847,98.1937991895362
141,118.56725867898587,97.47724037971021
142,119.27561079441335,95.50949021705084
143,118.91783339843661,97.15957745993825
144,118.77409454090736,98.05784829182872
145,118.48464263943546,97.66113529170501
146,118.46767954593257,97.98024014158545
147,119.34983220287091,98.55741809181764
148,120.69896159392182,96.24768553960118
149,118.9739665258045,96.54744598619003
150,118.90295851862555,100.97821225246263
151,118.91618905321624,96.8937797622813
152,118.4494112846212,97.2556360964669
153,118.39894786492708,98.26719251803748
154,118.5419026767633,99.32807162081747
155,119.85553824509174,104.48282834225688
156,118.90572066910791,98.91107751943912
157,118.72815048205209,100.12542680071354
158,119.26005561293063,98.56500057560007
159,118.17933786507298,99.20153699805647
160,118.50022023657762,100.59526330677977
161,118.66753597961811,98.11600216815694
162,118.93252688011455,102.57778459950454
163,118.84206966197102,98.51081305382874
164,119.71614469266987,102.34203057695598
165,118.35383717578783,99.29723823983524
166,118.22401459565528,100.2548890870379
167,117.92860653737935,97.04691184746261
168,120.63224586525047,98.30301370529475
169,117.97012675536605,98.32108267440593
170,118.2995213393532,99.19855125530886
171,118.37755604072815,96.06883516674881
172,118.50629187209874,101.20517050418674
173,118.16214371402945,99.07219505391588
174,117.74697934287406,97.89483761842389
175,119.01172007068415,96.44151679581533
176,117.4527469160937,97.96250606490499
177,117.70923350711143,97.85524613080156
178,117.56458046504112,99.08884485855394
179,117.71441491859245,97.65354810522633
180,117.7165512509019,99.03616913840081
181,117.99797095107675,97.90593131830636
182,118.2058292985284,97.74678943665666
183,117.7009520566571,98.18189196297723
184,117.56818976914327,98.79008863159548
185,118.002690757103,98.56317405892413
186,117.47821204260113,97.71236268459798
187,118.16713801043058,96.82794928918705
188,117.63814986278665,98.18410147020049
189,118.22863327495668,101.5297186867073
190,117.4893582006705,99.26145709779514
191,118.24138246988113,98.50818281672161
192,119.23672500632193,98.69982368045038
193,118.46587226554115,97.81713540469173
194,117.91105940453794,100.92250136020844
195,118.49871677835418,98.17888183191074
196,118.31425218367669,97.24678808535275
197,117.29887165718858,98.78335486809007
198,117.59777697955953,99.76331252575714
199,117.56514629391737,98.16723417043961
200,117.2616055725418,97.91450346047006
201,120.6132527868029,108.70302324342518
202,118.30597829635592,102.6511536535989
203,117.298240086944,99.74601250388382
204,118.38494474541075,98.21119681726871
205,117.33352962832352,99.61756960879919
206,118.29274922505665,103.70005340490106
207,117.90204009614745,96.03398775634656
208,117.82996636599395,97.40669344879849
209,117.91610295262002,97.45151205804414
210,117.50174152954197,100.88858518614668
211,117.47700649319029,98.14137171080229
212,116.91255874144572,97.84132381766887
213,117.07195807279572,100.34668670806676
214,117.89107550236072,99.3510457322514
215,117.27188545232046,99.0835335451709
216,116.82585433932469,98.50162169197071
217,117.77532998518555,97.89659900978216
218,116.93868627955005,98.65230971454096
219,117.5036009600084,97.58721516739352
220,117.79611810075092,99.14435356687041
221,117.06613054271128,98.03897313335206
222,117.41503246032113,98.1103766408439
223,117.27417148607003,97.69853134931978
224,117.16147051732926,97.20311311518806
225,116.88364753018348,98.54346414074877
226,116.65688877997628,98.39539264105196
227,116.80914045799143,99.99933603471924
228,116.98136146746731,97.36158272087943
229,116.67563373015865,98.44516610527779
230,117.42241429787742,99.48658809488514
231,116.5390508421515,99.57874739252895
232,117.02933136759255,99.22113245445308
233,117.45158241293686,101.57307098951952
234,116.63806581068856,98.22548064835983
235,117.22529602425129,98.54984800300888
236,117.73112442579567,100.69564319419614
237,116.84897638264853,98.73112514476848
238,116.97619942777027,102.4361014014004
239,116.81307280022975,97.96194428234142
240,116.81609566296375,100.13461042916258
241,117.20113545073241,98.6870352758912
242,116.67323910316799,100.83139836364973
243,116.42643525481967,98.92066784751383
244,116.81812104597343,97.71022929294192
245,116.88804889993996,98.24959998605226
246,117.21847843248746,103.8790554128113
247,116.42505225382253,99.81650439254605
248,117.48079444511009,103.24589986300246
249,116.85264214660896,97.85371924370976
250,116.92589721609266,98.5343297486322
251,118.32123164743872,106.7559647461984
252,117.04208983272757,98.70208398817586
253,115.99717905037143,98.73493787497196
254,116.94259906688279,98.39284692641495
255,116.48969877180181,99.06813747179093
256,116.16068572842089,100.36706274719896
257,115.99510903906288,99.1660246139088
258,115.98521896858271,98.90081892539496
259,116.11024333065967,100.12133532610954
260,116.94169002131645,103.20035655250511
261,115.78650816486714,97.68399346533602
262,116.97574670139025,100.09152103626808
263,116.56504850101834,103.98363376750675
264,116.06768414488126,98.26818106881753
265,116.072133230604,98.00351352654806
266,116.69915376399942,102.44942290698991
267,116.28554348563308,97.61346130195956
268,116.81456061855296,98.51339571183014
269,116.03946469402051,99.69159521297838
270,116.4206083970902,100.34094852380287
271,115.63433711384485,98.16160601119816
272,116.25919698529884,97.09108224905516
273,116.17608412697393,97.7104727575585
274,116.62447599135928,101.73794687092726
275,116.00168988117983,97.6734107974972
276,115.36869918056891,98.45236841315408
277,116.41857371682937,98.20441047714533
278,116.62427686639086,98.90148354437338
279,115.59430820325677,99.01959690420479
280,115.69527800990538,97.65543120563288
281,116.3897958209606,101.14469321279111
282,115.71606010260325,101.16754642617288
283,115.63264071284225,99.9102466884984
284,115.62636058983173,100.73015107190686
285,115.4052270682457,98.65085966119818
286,115.11532575710375,99.11174099821524
287,115.35512327052881,98.77688703660687
288,116.08664291420656,104.95637260764957
289,115.90901999424649,97.07812686070329
290,116.43100331274856,102.72071398909559
291,116.50309815227423,97.1971837645483
292,116.7911125667757,97.11949330158397
293,116.25567161550592,101.70169349959309
294,115.73376496267967,102.35785671434766
295,116.87657908470229,105.29916257471045
296,115.80830887033248,96.31383877517254
297,116.52283704018002,98.22204230820448
298,115.64463339329663,100.41260664077633
299,115.01785901475502,99.28972980929176
300,115.5626049028092,98.00507649005675
301,114.85304754121036,99.41448775956874
302,115.17078249849058,101.92305733127024
303,115.91894242446438,98.91906372782901
304,115.75184670610089,105.12234385955318
305,115.26843753759914,98.53344697649928
306,115.3417748777856,103.21245008312493
307,115.09212186446295,97.6759336713337
308,114.96698360851012,98.84078977801803
309,115.63763522129152,100.16871996776162
310,115.93448663585154,96.7044479424758
311,116.78311415700466,96.51514208613305
312,114.92558465012078,101.96118119347192
313,115.05220533934761,98.94210909676644
314,115.61308431235085,97.1200371368998
315,117.29313794318772,96.41368762140486
316,114.80700148314709,100.60662036496238
317,115.27490969953432,97.51534499494655
318,115.58222804909425,97.49660510226914
319,114.707056603948,99.65194311728101
320,115.02357050375034,102.3329835546151
321,116.17917494784835,96.36020448925257
322,115.20971189591468,97.99918385229074
323,114.69732757386161,99.27116659831417
324,115.75730263509816,97.41993314625101
325,116.82311047754642,102.66538378484798
326,114.83441370750873,102.25158042253769
327,115.12986485717914,96.89220848763762
328,114.87077627401204,100.57542045744039
329,114.66371958151558,99.18363176546767
330,118.75374281791203,114.3168820929992
331,115.56352168477336,98.87915593570376
332,114.53781328396133,98.54515818985901
333,115.5984230051877,96.84784153438873
334,114.68772260946591,99.4997716238151
335,114.4474144159493,101.08105341663432
336,114.04783164325079,102.18378709877612
337,114.1818584233198,99.95496291155479
338,114.95727167667557,103.3169473359662
339,114.3834780853092,101.91233402524126
340,113.84555886978501,101.4153354199765
341,114.6959640364115,104.50010141865886
342,114.47016823095335,97.79233856567173
343,115.48218698876417,106.68908375518578
344,114.7400712913853,98.19359105838461
345,113.89764923045892,99.94919975561315
346,114.19966015242633,101.9834871892077
347,114.29477341972009,98.6470985760005
348,114.27405121749744,102.46786481913986
349,115.2369631314401,97.72055577420491
350,114.4476619477124,103.06681270475731
351,114.28115829403362,101.746357529436
352,113.58361305339389,101.87318854725162
353,114.25366613497401,102.01291468633734
354,113.80480696077787,101.87206948263508
355,115.09575452054521,105.85528365510868
356,115.00423569587348,98.29203632022319
357,113.7029103526812,103.51896582545544
358,113.38640620445913,103.4929718921044
359,113.55157467120475,102.57182914564338
360,116.83372587505241,113.41626239759984
361,114.67791610118232,98.76066044732747
362,114.06284533066041,104.40585529443274
363,114.16109649061661,100.74590893335377
364,114.21940672658305,99.90614171234527
365,114.18264420205662,106.5649036812284
366,114.26899248592817,97.95480340527192
367,113.56721424649088,104.6758033244136
368,113.40268292003807,102.91799228830736
369,113.61349976037663,100.28537080673765
370,114.21859886945616,99.54486979136576
371,113.35514762537814,104.81392223145234
372,113.83082689908281,99.93655331364195
373,113.89787206253672,103.725657588945
374,113.00761655893919,101.35973786525392
375,113.058492729745,100.47708333366926
376,115.63288022562121,107.89437639608911
