,Train RMSE,Validation RMSE
61,92.01464676213779,91.37141869824882
62,91.73028003705406,90.67260777286025
63,91.59533733395783,90.67550475247597
64,92.60771139185697,91.36017844152207
65,92.22990074706902,91.87338460970615
66,91.65995050591053,90.47559289494926
67,91.60123523084579,90.9972904533318
68,91.08619650604814,90.00944283422108
69,91.2621353605202,90.31336663095146
70,91.82701574295461,90.80721322985639
71,91.9613495072889,91.40242915569287
72,91.49986740032101,89.96940808160353
73,92.57357391330437,92.01153263440595
74,90.72775736130814,89.76456420546198
75,91.95400602910053,91.62961555065948
76,91.03530058586834,90.22933923930687
77,91.33878480437538,90.6380521655187
78,90.95699348155766,90.26166785989405
79,90.94631170699152,90.52633895882964
80,91.06484338160547,90.14777688362439
81,90.98955728691017,90.03716061162376
82,91.31165960670744,90.72250762525974
83,91.34158061460488,90.58427362901996
84,90.9229630734502,90.52369692688255
85,91.01870335644392,90.21415995357701
86,91.1470141122049,90.62849938813709
87,91.20231099636368,91.58863671252085
88,91.18412467532568,90.55569223066833
89,90.94568321977579,90.4825238229987
90,90.57974976738612,90.14168422051449
91,91.10734856967306,90.01210377938582
92,90.49959854251476,89.67874870392515
93,91.47425264224135,91.03345691695752
94,91.30524242007034,90.1422681721068
95,91.2198992538524,91.22788865724353
96,91.21768007879183,90.76593499242314
97,90.6724510276299,90.10649630067327
98,91.35010270193061,90.81991243342024
99,90.50676396596441,89.9225675193625
100,90.81181540355016,89.99553251037236
101,90.39681711322545,89.9925728919843
102,90.5738333646494,91.02625982028214
103,90.58643276834633,90.40012419784635
104,90.36185163717981,90.58064053916031
105,91.08997295427797,90.09995400923371
106,90.2367322546548,90.09492056433585
107,90.2160726471078,90.11510871454
108,90.98662851653071,90.46388966607435
109,90.01416266840809,89.76703938643132
110,90.14371053583557,89.81029902007423
111,90.64217145168125,89.919126261987
112,90.2432901067669,90.18784963548903
113,89.93962640276774,89.68865326717867
114,90.27421955200711,89.76599869695548
115,90.4116206994468,90.80334584765906
116,90.05934083190974,89.7092736381587
117,89.98307348271878,89.92327701530118
118,90.21170437116753,90.82588002094168
119,90.21782856279454,89.95780552924636
120,89.92975391882203,89.66921755414353
121,89.92785891322619,89.60181644968755
122,90.20743175776032,90.3935637999013
123,90.16544664166199,89.82490339520577
124,89.9991781578044,89.84940875859718
125,90.60860642277063,90.30430976606523
126,91.10940383082065,91.96656125566656
127,90.44521671743355,90.51943601402765
128,90.13746640657743,91.10960224375582
129,90.56376188450446,90.3340281434724
130,89.72679158811091,89.99131016942813
131,89.97549543827226,90.21674997447106
132,90.36074745067235,90.39770496125897
133,89.91964868391678,90.14757705496172
134,90.52346485936397,90.64727387647251
135,90.03858540296795,90.33702751946302
136,90.40277968597024,91.28824884930646
137,90.47531579481979,90.92473282830798
138,90.62558702538509,91.5052630144624
139,89.68722715322431,89.71471617169955
140,89.60223035581235,89.5211549014666
141,89.72449696166221,89.97294476557192
142,89.65241514373781,90.01924198088474
143,89.4017530487993,89.62080353609292
144,89.33262102964775,89.78427387968873
145,89.34752281180846,89.93644250082653
146,90.1651726023448,89.7689628890689
147,90.13882551658055,90.68614905183148
148,89.72072327694387,90.23257948867993
149,89.22566734252923,90.86584371969215
150,89.36777134818324,90.46971428859814
151,89.72016293933547,90.13122595278428
152,89.2487194412021,90.27796683841058
153,89.67412374898278,90.46600550725955
154,89.42087532007916,89.884833500766
155,89.24908845587487,89.46101672262056
156,89.46833579169892,90.0871944389656
157,89.31474130652705,89.58766142091764
158,89.46670915933385,89.81423390930472
159,89.37362547840293,90.3953634267909
160,89.7911252213496,90.87740613998128
161,89.22857099536658,90.07283861254193
162,88.96205544938502,89.74995595335564
163,90.08417263170413,91.40540514316157
164,89.03501923299153,89.68196616589995
165,89.28539944971742,90.95739829149706
166,89.04792252724533,90.68010616645701
167,89.32793863564164,91.43846999180974
168,89.62855034776538,92.47805435284435
169,89.12627875398577,89.60374156628771
170,88.98025709910684,89.82895334053867
171,89.71086809691384,89.65984817820437
172,88.71360222031448,90.03798143293805
173,88.96901910165467,90.40896749975315
174,88.57719228874393,89.58754746537167
175,88.82945123882266,89.92446398735599
176,88.81079420838738,89.74162354289803
177,89.11900829264064,89.76064440160592
178,89.17412557807033,90.12940768368398
179,88.61659550604358,89.4637173517793
180,88.8474043479258,90.48278811271271
181,88.43352376972138,90.30270900388955
182,88.67712777148758,89.51619915853166
183,88.44234203525299,89.82918439396249
184,89.29613949035733,91.63545590217765
185,88.63307759071118,91.01929303609828
186,88.71518685066378,89.8536604676987
187,88.7212362408378,90.32589013665628
188,88.62822588383045,89.6635016387722
189,88.70395091400424,89.59632640820563
190,88.6488662154545,89.84656234760114
191,89.14461747438285,90.55001362596572
192,88.71968664795065,89.32180431452042
193,88.36633912851894,89.91378174571805
194,88.44122996911331,89.61411770043239
195,88.5105213362002,90.68024976819007
196,88.32211930772664,90.12922963210114
197,88.40262331216893,91.05193956205966
198,88.19872934643344,89.87491204869795
199,88.32899252153109,90.22992066096718
200,88.60016822784984,90.75308012110388
201,88.41805761355373,89.68942462971704
202,88.06943281025256,90.03316987994234
203,88.14448636476564,91.27063051580757
204,88.07505324442792,89.51306026986063
205,88.15733372410531,90.63240718052256
206,87.96730290248885,90.41866825040917
207,87.99624131597342,90.69332621096272
208,88.04852459760075,91.23652738741173
209,88.24435549831136,91.07855666147073
210,87.82347255727068,90.38118396966074
211,88.10050343657878,89.83214908727318
212,88.2430827413823,91.45064169458058
213,88.48548711726811,91.19091544388534
214,87.97792943452168,90.49952296535503
215,88.0138803804305,90.13277254287857
216,88.17905126028961,91.19804220039681
217,87.89795578099569,90.22513089713263
218,87.89788363919118,90.09437074555564
219,88.81286417130198,91.67584415817814
220,88.162115737172,90.33833466277817
221,87.83664672143364,90.088248501147
222,87.58222330048852,90.19083358628997
223,87.89099693546783,90.79115871743294
224,87.55216408401924,90.36523581375398
225,87.67730170255857,90.28658893560008
226,88.07365868992672,90.6302845863812
227,88.91314513123709,91.32841732961258
228,88.31285911046656,91.2941087316477
229,87.58245652793387,90.33947984584434
230,87.84746161530343,90.12862505120955
231,87.60202017961106,91.51163782129086
232,87.26679712357276,90.76196240159682
233,88.03725702651887,90.25092573693895
234,87.7835445618641,90.5975610938938
235,87.95823597129319,90.97624694911484
236,87.56341613741631,89.94671089124746
237,87.61122916710157,91.14499501764298
238,87.22986210864323,90.42867024850155
239,87.72639408937606,90.05346266312354
240,87.30559692366276,91.20330764055915
241,87.88678438046635,92.75147218326195
242,87.80671177089064,91.48252918273553
243,87.30867448313835,91.04437625352102
244,87.96646394571658,90.95423501054529
245,87.11441181832434,91.74829258896484
246,87.39091299735287,90.56216343484735
247,87.5967192970339,91.82673675724756
248,87.28721957037627,91.14328471506903
249,87.12212675617924,90.59434345047019
